0~16 layer, bitwiseAnd_17 bit : coffee_mug (81.94%) cup (7.34%) coffeepot (1.79%)
0~17 layer, bitwiseAnd_17 bit : coffee_mug (81.62%) cup (7.39%) coffeepot (1.82%)
0~18 layer, bitwiseAnd_18 bit : coffee_mug (80.91%) cup (7.57%) coffeepot (1.89%)

0~0 layer, fl16 bit : coffee_mug (89.10%) cup (5.26%) coffeepot (2.26%)
0~1 layer, fix8 bit : coffee_mug (86.73%) cup (6.12%) coffeepot (2.42%)
0~2 layer, fl16 bit : coffee_mug (86.73%) cup (6.12%) coffeepot (2.42%)
0~3 layer, fix8 bit : coffee_mug (86.04%) cup (6.03%) coffeepot (2.27%)
0~4 layer, fl16 bit : coffee_mug (86.04%) cup (6.03%) coffeepot (2.27%)
0~5 layer, fix8 bit : coffee_mug (83.44%) cup (7.21%) coffeepot (1.67%)
0~6 layer, fl16 bit : coffee_mug (83.44%) cup (7.21%) coffeepot (1.67%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (83.34%) cup (7.22%) coffeepot (1.67%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (83.24%) cup (7.22%) coffeepot (1.68%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (83.14%) cup (7.23%) coffeepot (1.69%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (83.01%) cup (7.24%) coffeepot (1.70%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (82.91%) cup (7.24%) coffeepot (1.71%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (82.79%) cup (7.24%) coffeepot (1.72%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (82.69%) cup (7.24%) coffeepot (1.73%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (82.58%) cup (7.25%) coffeepot (1.74%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (82.25%) cup (7.31%) coffeepot (1.77%)
0~16 layer, bitwiseAnd_17 bit : coffee_mug (82.03%) cup (7.34%) coffeepot (1.79%)
0~17 layer, bitwiseAnd_17 bit : coffee_mug (81.71%) cup (7.40%) coffeepot (1.82%)
0~18 layer, bitwiseAnd_18 bit : coffee_mug (81.00%) cup (7.57%) coffeepot (1.89%)

0~0 layer, fix8 bit : coffee_mug (88.58%) cup (5.47%) coffeepot (2.23%)
0~1 layer, fix8 bit : coffee_mug (86.24%) cup (6.31%) coffeepot (2.34%)
0~2 layer, fl16 bit : coffee_mug (86.24%) cup (6.31%) coffeepot (2.34%)
0~3 layer, fix8 bit : coffee_mug (84.40%) cup (6.53%) pitcher (2.35%)
0~4 layer, fl16 bit : coffee_mug (84.40%) cup (6.53%) pitcher (2.35%)
0~5 layer, fix8 bit : coffee_mug (81.94%) cup (7.45%) coffeepot (1.76%)
0~6 layer, fl16 bit : coffee_mug (81.94%) cup (7.45%) coffeepot (1.76%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (81.84%) cup (7.45%) coffeepot (1.77%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (81.74%) cup (7.45%) coffeepot (1.77%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (81.64%) cup (7.46%) coffeepot (1.78%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (81.50%) cup (7.46%) coffeepot (1.79%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (81.41%) cup (7.46%) coffeepot (1.80%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (81.28%) cup (7.46%) coffeepot (1.80%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (81.17%) cup (7.45%) coffeepot (1.81%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (81.06%) cup (7.46%) coffeepot (1.82%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (80.71%) cup (7.52%) coffeepot (1.85%)
0~16 layer, bitwiseAnd_17 bit : coffee_mug (80.48%) cup (7.55%) coffeepot (1.88%)
0~17 layer, bitwiseAnd_17 bit : coffee_mug (80.13%) cup (7.60%) coffeepot (1.90%)
0~18 layer, bitwiseAnd_18 bit : coffee_mug (79.38%) cup (7.77%) coffeepot (1.97%)

0~0 layer, fix8 bit : coffee_mug (88.58%) cup (5.47%) coffeepot (2.23%)
0~1 layer, fix8 bit : coffee_mug (86.24%) cup (6.31%) coffeepot (2.34%)
0~2 layer, fix8 bit : coffee_mug (77.02%) cup (7.64%) coffeepot (4.11%)
0~3 layer, fix8 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.81%)
0~4 layer, fl16 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.82%)
0~5 layer, fix8 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~6 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (75.52%) cup (8.22%) coffeepot (2.34%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (75.41%) cup (8.22%) coffeepot (2.35%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (75.31%) cup (8.22%) coffeepot (2.34%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (75.16%) cup (8.22%) coffeepot (2.35%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (75.06%) cup (8.22%) coffeepot (2.35%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (74.95%) cup (8.20%) coffeepot (2.35%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (74.82%) cup (8.19%) coffeepot (2.35%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (74.73%) cup (8.20%) coffeepot (2.35%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (74.30%) cup (8.25%) coffeepot (2.39%)
0~16 layer, bitwiseAnd_17 bit : coffee_mug (74.03%) cup (8.27%) coffeepot (2.41%)
0~17 layer, bitwiseAnd_17 bit : coffee_mug (73.62%) cup (8.31%) coffeepot (2.44%)
0~18 layer, bitwiseAnd_18 bit : coffee_mug (72.76%) cup (8.44%) coffeepot (2.51%)

0~0 layer, fix8 bit : coffee_mug (88.58%) cup (5.47%) coffeepot (2.23%)
0~1 layer, fix8 bit : coffee_mug (86.24%) cup (6.31%) coffeepot (2.34%)
0~2 layer, fix8 bit : coffee_mug (77.02%) cup (7.64%) coffeepot (4.11%)
0~3 layer, fix8 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.81%)
0~4 layer, fix8 bit : coffee_mug (42.50%) pitcher (8.78%) coffeepot (7.86%)
0~5 layer, fix8 bit : coffee_mug (26.91%) cup (6.39%) candle (5.29%)
0~6 layer, fl16 bit : coffee_mug (26.91%) cup (6.39%) candle (5.29%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (26.77%) cup (6.35%) candle (5.28%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (26.66%) cup (6.33%) candle (5.26%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (26.57%) cup (6.32%) candle (5.23%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (26.35%) cup (6.28%) candle (5.21%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (26.19%) cup (6.25%) candle (5.20%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (25.90%) cup (6.19%) candle (5.22%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (25.78%) cup (6.15%) candle (5.18%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (25.68%) cup (6.14%) candle (5.15%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (25.30%) cup (6.09%) candle (5.12%)
0~16 layer, bitwiseAnd_17 bit : coffee_mug (25.09%) cup (6.06%) candle (5.10%)
0~17 layer, bitwiseAnd_17 bit : coffee_mug (24.78%) cup (6.01%) candle (5.07%)
0~18 layer, bitwiseAnd_18 bit : coffee_mug (24.15%) cup (5.95%) candle (5.02%)

0~0 layer, fix8 bit : coffee_mug (88.58%) cup (5.47%) coffeepot (2.23%)
0~1 layer, fix8 bit : coffee_mug (86.24%) cup (6.31%) coffeepot (2.34%)
0~2 layer, fix8 bit : coffee_mug (77.02%) cup (7.64%) coffeepot (4.11%)
0~3 layer, fix8 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.81%)
0~4 layer, fl16 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.82%)
0~5 layer, fix8 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~6 layer, fix8 bit : coffee_mug (42.39%) teapot (4.88%) cup (4.76%)
0~7 layer, bitwiseAnd_17 bit : coffee_mug (42.24%) teapot (4.88%) cup (4.73%)
0~8 layer, bitwiseAnd_17 bit : coffee_mug (42.07%) teapot (4.88%) cup (4.70%)
0~9 layer, bitwiseAnd_17 bit : coffee_mug (41.91%) teapot (4.87%) cup (4.68%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (41.67%) teapot (4.86%) cup (4.65%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (41.53%) teapot (4.84%) cup (4.63%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (41.24%) teapot (4.82%) cup (4.59%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (41.05%) teapot (4.81%) cup (4.55%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (40.94%) teapot (4.81%) cup (4.53%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (40.36%) teapot (4.79%) cup (4.53%)
0~16 layer, bitwiseAnd_17 bit : coffee_mug (39.99%) teapot (4.79%) cup (4.51%)
0~17 layer, bitwiseAnd_17 bit : coffee_mug (39.48%) teapot (4.78%) cup (4.50%)
0~18 layer, bitwiseAnd_18 bit : coffee_mug (38.47%) teapot (4.71%) cup (4.49%)

0~0 layer, fix8 bit : coffee_mug (88.58%) cup (5.47%) coffeepot (2.23%)
0~1 layer, fix8 bit : coffee_mug (86.24%) cup (6.31%) coffeepot (2.34%)
0~2 layer, fix8 bit : coffee_mug (77.02%) cup (7.64%) coffeepot (4.11%)
0~3 layer, fix8 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.81%)
0~4 layer, fl16 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.82%)
0~5 layer, fix8 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~6 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~7 layer, fix8 bit : shower_curtain (49.54%) bib (8.12%) pillow (4.28%)
0~8 layer, bitwiseAnd_17 bit : shower_curtain (49.59%) bib (8.10%) pillow (4.27%)
0~9 layer, bitwiseAnd_17 bit : shower_curtain (49.62%) bib (8.09%) pillow (4.26%)
0~10 layer, bitwiseAnd_17 bit : shower_curtain (49.64%) bib (8.08%) pillow (4.25%)
0~11 layer, bitwiseAnd_17 bit : shower_curtain (49.79%) bib (8.05%) pillow (4.21%)
0~12 layer, bitwiseAnd_17 bit : shower_curtain (49.78%) bib (8.03%) pillow (4.21%)
0~13 layer, bitwiseAnd_17 bit : shower_curtain (49.87%) bib (8.02%) pillow (4.19%)
0~14 layer, bitwiseAnd_17 bit : shower_curtain (49.91%) bib (7.99%) pillow (4.20%)
0~15 layer, bitwiseAnd_17 bit : shower_curtain (49.06%) bib (8.01%) pillow (4.23%)
0~16 layer, bitwiseAnd_17 bit : shower_curtain (48.69%) bib (7.99%) pillow (4.23%)
0~17 layer, bitwiseAnd_17 bit : shower_curtain (48.12%) bib (7.97%) pillow (4.24%)
0~18 layer, bitwiseAnd_18 bit : shower_curtain (47.04%) bib (7.90%) pillow (4.27%)

0~0 layer, fix8 bit : coffee_mug (88.58%) cup (5.47%) coffeepot (2.23%)
0~1 layer, fix8 bit : coffee_mug (86.24%) cup (6.31%) coffeepot (2.34%)
0~2 layer, fix8 bit : coffee_mug (77.02%) cup (7.64%) coffeepot (4.11%)
0~3 layer, fix8 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.81%)
0~4 layer, fl16 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.82%)
0~5 layer, fix8 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~6 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~7 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~8 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~9 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~10 layer, bitwiseAnd_17 bit : coffee_mug (75.48%) cup (8.22%) coffeepot (2.35%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (75.38%) cup (8.22%) coffeepot (2.35%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (75.26%) cup (8.20%) coffeepot (2.35%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (75.14%) cup (8.19%) coffeepot (2.35%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (75.04%) cup (8.20%) coffeepot (2.35%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (74.61%) cup (8.24%) coffeepot (2.39%)
0~16 layer, bitwiseAnd_17 bit : coffee_mug (74.35%) cup (8.27%) coffeepot (2.41%)
0~17 layer, bitwiseAnd_17 bit : coffee_mug (73.95%) cup (8.31%) coffeepot (2.44%)
0~18 layer, bitwiseAnd_18 bit : coffee_mug (73.09%) cup (8.44%) coffeepot (2.52%)

0~0 layer, fix8 bit : coffee_mug (88.58%) cup (5.47%) coffeepot (2.23%)
0~1 layer, fix8 bit : coffee_mug (86.24%) cup (6.31%) coffeepot (2.34%)
0~2 layer, fix8 bit : coffee_mug (77.02%) cup (7.64%) coffeepot (4.11%)
0~3 layer, fix8 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.81%)
0~4 layer, fl16 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.82%)
0~5 layer, fix8 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~6 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~7 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~8 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~9 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~10 layer, bitwiseAnd_21 bit : coffee_mug (73.99%) cup (8.07%) teapot (2.38%)
0~11 layer, bitwiseAnd_17 bit : coffee_mug (73.89%) cup (8.07%) teapot (2.38%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (73.78%) cup (8.05%) teapot (2.39%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (73.67%) cup (8.04%) teapot (2.40%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (73.59%) cup (8.03%) teapot (2.40%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (73.14%) cup (8.08%) teapot (2.43%)
0~16 layer, bitwiseAnd_17 bit : coffee_mug (72.86%) cup (8.10%) teapot (2.45%)
0~17 layer, bitwiseAnd_17 bit : coffee_mug (72.44%) cup (8.14%) teapot (2.48%)
0~18 layer, bitwiseAnd_18 bit : coffee_mug (71.55%) cup (8.26%) teapot (2.52%)

0~0 layer, fix8 bit : coffee_mug (88.58%) cup (5.47%) coffeepot (2.23%)
0~1 layer, fix8 bit : coffee_mug (86.24%) cup (6.31%) coffeepot (2.34%)
0~2 layer, fix8 bit : coffee_mug (77.02%) cup (7.64%) coffeepot (4.11%)
0~3 layer, fix8 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.81%)
0~4 layer, fl16 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.82%)
0~5 layer, fix8 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~6 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~7 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~8 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~9 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~10 layer, bitwiseAnd_21 bit : coffee_mug (73.99%) cup (8.07%) teapot (2.38%)
0~11 layer, bitwiseAnd_21 bit : coffee_mug (72.40%) cup (8.06%) teapot (2.53%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (72.29%) cup (8.03%) teapot (2.53%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (72.18%) cup (8.01%) teapot (2.54%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (72.10%) cup (8.01%) teapot (2.54%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (71.63%) cup (8.05%) teapot (2.57%)
0~16 layer, bitwiseAnd_17 bit : coffee_mug (71.34%) cup (8.07%) teapot (2.59%)
0~17 layer, bitwiseAnd_17 bit : coffee_mug (70.91%) cup (8.10%) teapot (2.62%)
0~18 layer, bitwiseAnd_18 bit : coffee_mug (69.99%) cup (8.21%) teapot (2.65%)

0~0 layer, fix8 bit : coffee_mug (88.58%) cup (5.47%) coffeepot (2.23%)
0~1 layer, fix8 bit : coffee_mug (86.24%) cup (6.31%) coffeepot (2.34%)
0~2 layer, fix8 bit : coffee_mug (77.02%) cup (7.64%) coffeepot (4.11%)
0~3 layer, fix8 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.81%)
0~4 layer, fl16 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.82%)
0~5 layer, fix8 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~6 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~7 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~8 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~9 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~10 layer, bitwiseAnd_21 bit : coffee_mug (73.99%) cup (8.07%) teapot (2.38%)
0~11 layer, fl16 bit : coffee_mug (73.99%) cup (8.07%) teapot (2.38%)
0~12 layer, bitwiseAnd_17 bit : coffee_mug (73.88%) cup (8.05%) teapot (2.38%)
0~13 layer, bitwiseAnd_17 bit : coffee_mug (73.77%) cup (8.04%) teapot (2.39%)
0~14 layer, bitwiseAnd_17 bit : coffee_mug (73.68%) cup (8.04%) teapot (2.40%)
0~15 layer, bitwiseAnd_17 bit : coffee_mug (73.24%) cup (8.08%) teapot (2.43%)
0~16 layer, bitwiseAnd_17 bit : coffee_mug (72.96%) cup (8.11%) teapot (2.45%)
0~17 layer, bitwiseAnd_17 bit : coffee_mug (72.54%) cup (8.14%) teapot (2.48%)
0~18 layer, bitwiseAnd_18 bit : coffee_mug (71.65%) cup (8.27%) teapot (2.51%)

0~0 layer, fix8 bit : coffee_mug (88.58%) cup (5.47%) coffeepot (2.23%)
0~1 layer, fix8 bit : coffee_mug (86.24%) cup (6.31%) coffeepot (2.34%)
0~2 layer, fix8 bit : coffee_mug (77.02%) cup (7.64%) coffeepot (4.11%)
0~3 layer, fix8 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.81%)
0~4 layer, fl16 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.82%)
0~5 layer, fix8 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~6 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~7 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~8 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~9 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~10 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~11 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~12 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~13 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~14 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~15 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~16 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~17 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~18 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)

0~0 layer, fix8 bit : coffee_mug (88.58%) cup (5.47%) coffeepot (2.23%)
0~1 layer, fix8 bit : coffee_mug (86.24%) cup (6.31%) coffeepot (2.34%)
0~2 layer, fix8 bit : coffee_mug (77.02%) cup (7.64%) coffeepot (4.11%)
0~3 layer, fix8 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.81%)
0~4 layer, fl16 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.82%)
0~5 layer, fix8 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~6 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~7 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~8 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~9 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~10 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~11 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~12 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~13 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~14 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~15 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~16 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~17 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~18 layer, fix8 bit : espresso (0.88%) coffee_mug (0.80%) eggnog (0.62%)

0~0 layer, fix8 bit : coffee_mug (88.58%) cup (5.47%) coffeepot (2.23%)
0~1 layer, fix8 bit : coffee_mug (86.24%) cup (6.31%) coffeepot (2.34%)
0~2 layer, fix8 bit : coffee_mug (77.02%) cup (7.64%) coffeepot (4.11%)
0~3 layer, fix8 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.81%)
0~4 layer, fl16 bit : coffee_mug (76.32%) cup (8.68%) coffeepot (3.82%)
0~5 layer, fix8 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~6 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~7 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~8 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~9 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~10 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~11 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~12 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~13 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~14 layer, fl16 bit : coffee_mug (75.63%) cup (8.22%) coffeepot (2.34%)
0~15 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~16 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~17 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
0~18 layer, fl16 bit : coffee_mug (75.62%) cup (8.22%) coffeepot (2.34%)
